heading,line,cond_num,Hs,Tp,elem,static_kN,dyn_mean_kN,dyn_max_kN,dyn_std_kN
45deg,HL23,6,2.1700,5.6500,Fender4,231.9401,231.8847,804.9812,64.6259
45deg,HL23,6,2.1700,5.6500,Fender5,218.5160,214.8419,742.7004,63.1336
45deg,HL23,6,2.1700,5.6500,Fender6,205.1224,198.4965,682.5214,57.8684
45deg,HL23,7,2.5000,6.0700,Fender1,305.5032,323.4187,1218.8716,75.2949
45deg,HL23,7,2.5000,6.0700,Fender2,290.1635,302.2206,1169.7296,71.8760
45deg,HL23,7,2.5000,6.0700,Fender3,274.8503,281.4253,1118.3419,73.9807
45deg,HL23,7,2.5000,6.0700,Fender4,259.5474,261.0350,1070.6147,91.5710
45deg,HL23,7,2.5000,6.0700,Fender5,244.2780,241.5036,1017.3631,113.4967
45deg,HL23,7,2.5000,6.0700,Fender6,229.0280,222.7061,976.4434,114.6225
45deg,HL23,8,2.8300,6.4600,Fender1,343.2360,365.4413,1472.7418,96.1836
45deg,HL23,8,2.8300,6.4600,Fender2,326.1586,341.5465,1454.0077,111.4448
45deg,HL23,8,2.8300,6.4600,Fender3,309.1167,318.0826,1397.1251,107.6030
45deg,HL23,8,2.8300,6.4600,Fender4,292.0963,295.3369,1329.9041,100.3162
45deg,HL23,8,2.8300,6.4600,Fender5,275.1222,273.3222,1246.0332,88.7549
45deg,HL23,8,2.8300,6.4600,Fender6,258.1810,251.9071,1175.7642,67.4997
45deg,HL23,9,3.1700,6.8300,Fender1,385.6879,413.8614,1627.0105,92.7731
45deg,HL23,9,3.1700,6.8300,Fender2,367.0230,387.0091,1612.7743,107.4575
45deg,HL23,9,3.1700,6.8300,Fender3,348.3927,360.6219,1578.7102,104.8430
45deg,HL23,9,3.1700,6.8300,Fender4,329.8003,335.0377,1534.1448,92.3496
45deg,HL23,9,3.1700,6.8300,Fender5,311.2529,310.0927,1498.9495,94.0933
45deg,HL23,9,3.1700,6.8300,Fender6,292.7595,286.0404,1472.4188,99.8257
45deg,HL25,1,0.5000,2.8300,Fender1,158.2646,158.2120,183.0903,0.9888
45deg,HL25,1,0.5000,2.8300,Fender2,154.1873,154.2082,177.0415,0.8681
45deg,HL25,1,0.5000,2.8300,Fender3,150.1129,150.2080,171.0168,0.7544
45deg,HL25,1,0.5000,2.8300,Fender4,146.0418,146.2121,165.0046,0.6467
45deg,HL25,1,0.5000,2.8300,Fender5,141.9841,142.2206,159.0119,0.5502
45deg,HL25,1,0.5000,2.8300,Fender6,137.2947,137.5886,152.5003,0.5455
45deg,HL25,2,0.8300,3.6500,Fender1,173.7042,173.6330,262.8009,9.6765
45deg,HL25,2,0.8300,3.6500,Fender2,168.0457,168.1126,247.5807,8.8300
45deg,HL25,2,0.8300,3.6500,Fender3,162.3903,162.5965,232.5960,8.1806
45deg,HL25,2,0.8300,3.6500,Fender4,156.7380,157.0854,219.6908,7.8375
45deg,HL25,2,0.8300,3.6500,Fender5,151.0995,151.5799,208.2771,7.1556
45deg,HL25,2,0.8300,3.6500,Fender6,145.4553,146.0805,196.8945,6.8406
45deg,HL25,3,1.1700,4.3200,Fender1,193.1714,193.2981,358.3526,11.6696
45deg,HL25,3,1.1700,4.3200,Fender2,185.7302,186.0364,335.6579,11.4465
45deg,HL25,3,1.1700,4.3200,Fender3,178.2813,178.7896,313.2565,11.8095
45deg,HL25,3,1.1700,4.3200,Fender4,170.8471,171.5604,291.7123,10.0030
45deg,HL25,3,1.1700,4.3200,Fender5,163.4171,164.3510,272.0162,7.5515
45deg,HL25,3,1.1700,4.3200,Fender6,155.9826,157.1511,253.9187,6.9061
45deg,HL25,4,1.5000,4.9000,Fender1,215.5620,217.3152,499.6674,18.8842
45deg,HL25,4,1.5000,4.9000,Fender2,206.2949,207.8824,472.2486,19.5400
45deg,HL25,4,1.5000,4.9000,Fender3,197.0217,198.2354,445.0674,20.7728
45deg,HL25,4,1.5000,4.9000,Fender4,187.7532,188.5791,415.1206,20.2057
45deg,HL25,4,1.5000,4.9000,Fender5,178.4905,178.8787,384.0281,19.5604
45deg,HL25,4,1.5000,4.9000,Fender6,169.2338,169.6025,353.1981,17.1718
45deg,HL25,5,1.8300,5.4200,Fender1,241.8876,248.5976,709.7852,38.8302
45deg,HL25,5,1.8300,5.4200,Fender2,230.6150,235.2065,672.5403,35.1045
45deg,HL25,5,1.8300,5.4200,Fender3,219.3496,221.7778,635.7624,36.2415
45deg,HL25,5,1.8300,5.4200,Fender4,208.0820,208.0639,599.1127,41.6358
45deg,HL25,5,1.8300,5.4200,Fender5,196.8344,194.7300,560.3117,44.0195
45deg,HL25,5,1.8300,5.4200,Fender6,185.5955,181.9004,520.2450,44.0170
45deg,HL25,6,2.1700,5.8900,Fender1,272.8488,286.7485,990.9027,21.9966
45deg,HL25,6,2.1700,5.8900,Fender2,259.5593,268.6316,960.4218,38.1482
45deg,HL25,6,2.1700,5.8900,Fender3,246.2714,250.8758,889.2401,44.4258
45deg,HL25,6,2.1700,5.8900,Fender4,232.9978,233.2772,828.6750,51.4975
45deg,HL25,6,2.1700,5.8900,Fender5,219.7414,216.4724,768.0182,46.7791
45deg,HL25,6,2.1700,5.8900,Fender6,206.5142,200.4326,702.3174,48.7179
45deg,HL25,7,2.5000,6.3300,Fender1,306.2166,325.3006,1206.7119,68.6063
45deg,HL25,7,2.5000,6.3300,Fender2,291.2548,304.3327,1166.0581,65.3990
45deg,HL25,7,2.5000,6.3300,Fender3,276.3078,283.8350,1125.9773,66.0062
45deg,HL25,7,2.5000,6.3300,Fender4,261.3801,263.9338,1079.5332,86.3275
45deg,HL25,7,2.5000,6.3300,Fender5,246.4849,244.8622,1027.4424,89.0960
45deg,HL25,7,2.5000,6.3300,Fender6,231.6049,226.3580,976.1086,78.9320
45deg,HL25,8,2.8300,6.7400,Fender1,344.1897,367.8642,1463.5729,100.0944
45deg,HL25,8,2.8300,6.7400,Fender2,327.6666,344.3596,1437.8690,113.7787
45deg,HL25,8,2.8300,6.7400,Fender3,311.1582,321.2967,1383.5812,107.0940
45deg,HL25,8,2.8300,6.7400,Fender4,294.6879,299.0900,1325.7488,98.7438
45deg,HL25,8,2.8300,6.7400,Fender5,278.2421,277.5311,1260.6360,81.8473
45deg,HL25,8,2.8300,6.7400,Fender6,261.8453,256.6674,1200.6058,60.9156
45deg,HL27,1,0.5000,2.9400,Fender1,158.2831,158.2255,183.9896,0.9989
45deg,HL27,1,0.5000,2.9400,Fender2,154.2058,154.2199,177.7964,0.8723
45deg,HL27,1,0.5000,2.9400,Fender3,150.1408,150.2180,171.7798,0.8281
45deg,HL27,1,0.5000,2.9400,Fender4,146.0600,146.2202,165.8474,0.8215
45deg,HL27,1,0.5000,2.9400,Fender5,141.9925,142.2270,159.9358,0.8222
45deg,HL27,1,0.5000,2.9400,Fender6,137.3151,137.5951,153.5480,0.8594
45deg,HL27,2,0.8300,3.8000,Fender1,173.7216,173.6621,252.6104,6.4252
45deg,HL27,2,0.8300,3.8000,Fender2,168.0729,168.1423,241.5237,6.7698
45deg,HL27,2,0.8300,3.8000,Fender3,162.4169,162.6274,231.0782,6.8120
45deg,HL27,2,0.8300,3.8000,Fender4,156.7747,157.1182,220.6442,6.7826
45deg,HL27,2,0.8300,3.8000,Fender5,151.1264,151.6152,210.2303,6.9426
45deg,HL27,2,0.8300,3.8000,Fender6,145.4815,146.1190,199.8346,7.1303
45deg,HL27,3,1.1700,4.4900,Fender1,193.1969,193.3834,344.2790,6.4295
45deg,HL27,3,1.1700,4.4900,Fender2,185.7753,186.1268,322.2335,5.6914
45deg,HL27,3,1.1700,4.4900,Fender3,178.3565,178.8917,304.1037,5.7699
45deg,HL27,3,1.1700,4.4900,Fender4,170.9419,171.6813,288.7553,6.9749
45deg,HL27,3,1.1700,4.4900,Fender5,163.5315,164.4992,273.4430,8.4697
45deg,HL27,3,1.1700,4.4900,Fender6,156.1169,157.2564,257.7854,8.5603
45deg,HL27,4,1.5000,5.0900,Fender1,215.7180,217.2800,521.4349,27.3227
45deg,HL27,4,1.5000,5.0900,Fender2,206.4606,207.9800,494.5214,31.8182
45deg,HL27,4,1.5000,5.0900,Fender3,197.2174,198.4763,464.3891,32.7706
45deg,HL27,4,1.5000,5.0900,Fender4,187.9685,188.6218,429.6696,29.5234
45deg,HL27,4,1.5000,5.0900,Fender5,178.7353,178.9036,402.2060,24.3863
45deg,HL27,4,1.5000,5.0900,Fender6,169.4976,169.7401,375.6148,20.7017
45deg,HL27,5,1.8300,5.6300,Fender1,242.2404,250.7569,760.6855,53.8344
45deg,HL27,5,1.8300,5.6300,Fender2,231.0274,236.4400,702.1128,54.9058
45deg,HL27,5,1.8300,5.6300,Fender3,219.8314,222.4428,665.7130,53.6703
45deg,HL27,5,1.8300,5.6300,Fender4,208.6332,208.2498,631.1831,47.4174
45deg,HL27,5,1.8300,5.6300,Fender5,197.4447,194.4997,581.6285,39.5168
45deg,HL27,5,1.8300,5.6300,Fender6,186.2663,181.3951,538.3191,40.5218
45deg,HL27,6,2.1700,6.1200,Fender1,273.3620,288.1216,1029.7301,51.6100
45deg,HL27,6,2.1700,6.1200,Fender2,260.2811,270.1069,985.9611,58.6256
45deg,HL27,6,2.1700,6.1200,Fender3,247.2111,252.4898,947.1522,60.6427
45deg,HL27,6,2.1700,6.1200,Fender4,234.1652,235.2386,860.6270,52.8458
45deg,HL27,6,2.1700,6.1200,Fender5,221.1256,218.7874,801.3632,51.3318
45deg,HL27,6,2.1700,6.1200,Fender6,208.1053,203.0624,760.9152,59.2579
45deg,HL27,7,2.5000,6.5800,Fender1,306.8843,326.9726,1246.9591,73.5281
45deg,HL27,7,2.5000,6.5800,Fender2,292.2989,306.4125,1188.2250,69.3397
45deg,HL27,7,2.5000,6.5800,Fender3,277.7283,286.2785,1150.4609,64.4806
45deg,HL27,7,2.5000,6.5800,Fender4,263.1859,266.8580,1102.6930,59.2881
45deg,HL27,7,2.5000,6.5800,Fender5,248.6542,248.0890,1071.8492,60.0918
45deg,HL27,7,2.5000,6.5800,Fender6,234.1487,230.0217,1038.3459,76.6949
45deg,HL29,1,0.5000,3.0500,Fender1,158.3114,158.2370,184.5548,1.7518
45deg,HL29,1,0.5000,3.0500,Fender2,154.2341,154.2299,177.9843,1.5175
45deg,HL29,1,0.5000,3.0500,Fender3,150.1497,150.2266,171.6802,1.3348
45deg,HL29,1,0.5000,3.0500,Fender4,146.0785,146.2275,165.6425,1.1844
45deg,HL29,1,0.5000,3.0500,Fender5,142.0110,142.2329,159.6294,0.9153
45deg,HL29,1,0.5000,3.0500,Fender6,137.3258,137.6017,153.2467,0.7645
45deg,HL29,2,0.8300,3.9300,Fender1,173.7295,173.6873,251.1639,5.0726
45deg,HL29,2,0.8300,3.9300,Fender2,168.0802,168.1677,240.4286,4.7021
45deg,HL29,2,0.8300,3.9300,Fender3,162.4344,162.6537,229.7752,4.6130
45deg,HL29,2,0.8300,3.9300,Fender4,156.7821,157.1461,219.6320,4.7764
45deg,HL29,2,0.8300,3.9300,Fender5,151.1435,151.6457,209.4195,4.8229
45deg,HL29,2,0.8300,3.9300,Fender6,145.5087,146.1530,199.1519,4.7371
45deg,HL29,3,1.1700,4.6600,Fender1,193.2329,193.5274,344.2377,6.4238
45deg,HL29,3,1.1700,4.6600,Fender2,185.8310,186.2652,323.0797,5.1622
45deg,HL29,3,1.1700,4.6600,Fender3,178.4323,179.0345,302.3164,3.3232
45deg,HL29,3,1.1700,4.6600,Fender4,171.0471,171.8394,285.3718,4.0355
45deg,HL29,3,1.1700,4.6600,Fender5,163.6563,164.6416,273.3936,6.5892
45deg,HL29,3,1.1700,4.6600,Fender6,156.2708,157.2150,260.3727,8.0601
45deg,HL29,4,1.5000,5.2800,Fender1,215.8965,217.5400,523.4501,19.5305
45deg,HL29,4,1.5000,5.2800,Fender2,206.6689,208.3840,497.4002,22.8258
45deg,HL29,4,1.5000,5.2800,Fender3,197.4347,198.7458,467.7086,26.4770
45deg,HL29,4,1.5000,5.2800,Fender4,188.2157,188.6479,439.9148,29.3791
45deg,HL29,4,1.5000,5.2800,Fender5,179.0019,178.7179,413.2921,25.4010
45deg,HL29,4,1.5000,5.2800,Fender6,169.7839,169.3841,386.5619,22.8576
45deg,HL29,5,1.8300,5.8400,Fender1,242.5851,252.6466,785.5153,43.2837
45deg,HL29,5,1.8300,5.8400,Fender2,231.4716,237.7438,746.9888,50.7807
45deg,HL29,5,1.8300,5.8400,Fender3,220.3654,223.2702,695.1452,55.1138
45deg,HL29,5,1.8300,5.8400,Fender4,209.2664,208.8972,647.1548,55.4181
45deg,HL29,5,1.8300,5.8400,Fender5,198.1770,195.0397,602.6911,53.7684
45deg,HL29,5,1.8300,5.8400,Fender6,187.0971,181.9008,562.0921,58.2316
45deg,HL29,6,2.1700,6.3400,Fender1,273.8064,289.3667,1010.4684,45.6259
45deg,HL29,6,2.1700,6.3400,Fender2,260.9731,271.5638,988.0192,55.6652
45deg,HL29,6,2.1700,6.3400,Fender3,248.1515,254.1919,934.3945,55.9235
45deg,HL29,6,2.1700,6.3400,Fender4,235.3336,237.2923,873.3188,50.9422
45deg,HL29,6,2.1700,6.3400,Fender5,222.5310,221.1469,847.1454,56.5645
45deg,HL29,6,2.1700,6.3400,Fender6,209.7566,205.7310,802.3157,36.1833
45deg,HL29,7,2.5000,6.8100,Fender1,308.0337,328.6229,1268.6532,74.4842
45deg,HL29,7,2.5000,6.8100,Fender2,293.7431,308.3009,1207.3494,72.2277
45deg,HL29,7,2.5000,6.8100,Fender3,279.4688,288.4392,1135.3026,57.2586
45deg,HL29,7,2.5000,6.8100,Fender4,265.2139,269.3579,1091.0140,42.0591
45deg,HL29,7,2.5000,6.8100,Fender5,250.9818,250.9236,1054.2458,50.8574
45deg,HL29,7,2.5000,6.8100,Fender6,236.7741,233.2050,1047.4296,24.3444
90deg,HL7,1,0.5000,1.5000,Fender1,164.4311,165.3069,206.9149,4.6546
90deg,HL7,1,0.5000,1.5000,Fender2,160.9432,161.7142,201.3991,4.4210
90deg,HL7,1,0.5000,1.5000,Fender3,157.4566,158.1231,195.8962,4.1981
90deg,HL7,1,0.5000,1.5000,Fender4,153.9708,154.5334,190.4082,3.8622
90deg,HL7,1,0.5000,1.5000,Fender5,150.4862,150.9455,185.2784,3.5205
90deg,HL7,1,0.5000,1.5000,Fender6,147.0031,147.3594,180.2232,3.1922
90deg,HL7,2,0.8300,1.9300,Fender1,187.8565,189.5059,345.6847,26.5660
90deg,HL7,2,0.8300,1.9300,Fender2,183.2230,184.7317,335.8135,25.7679
90deg,HL7,2,0.8300,1.9300,Fender3,178.5897,179.9581,325.9949,24.9820
90deg,HL7,2,0.8300,1.9300,Fender4,173.9569,175.1851,316.2322,24.2127
90deg,HL7,2,0.8300,1.9300,Fender5,169.3344,170.4128,306.5186,23.4595
90deg,HL7,2,0.8300,1.9300,Fender6,164.7025,165.6412,296.8580,22.7239
90deg,HL7,3,1.1700,2.2900,Fender1,219.2968,221.1509,517.7928,41.6437
90deg,HL7,3,1.1700,2.2900,Fender2,213.1767,214.9894,499.6046,40.6337
90deg,HL7,3,1.1700,2.2900,Fender3,207.0668,208.8279,483.6632,39.4481
90deg,HL7,3,1.1700,2.2900,Fender4,200.9468,202.6666,469.1726,39.0355
90deg,HL7,3,1.1700,2.2900,Fender5,194.8269,196.5059,454.6929,39.2026
90deg,HL7,3,1.1700,2.2900,Fender6,188.7070,190.3455,437.1533,38.5716
90deg,HL7,4,1.5000,2.5900,Fender1,259.9880,258.4395,714.9917,29.2744
90deg,HL7,4,1.5000,2.5900,Fender2,250.9778,250.7103,681.6571,23.3450
90deg,HL7,4,1.5000,2.5900,Fender3,241.9591,242.9839,656.4528,20.2065
90deg,HL7,4,1.5000,2.5900,Fender4,232.9521,235.2605,634.4940,19.9951
90deg,HL7,4,1.5000,2.5900,Fender5,223.9471,227.5199,612.5554,21.1366
90deg,HL7,4,1.5000,2.5900,Fender6,214.9341,219.7623,590.5110,22.3974
90deg,HL7,5,1.8300,2.8700,Fender1,302.4586,303.8313,1050.6508,37.8362
90deg,HL7,5,1.8300,2.8700,Fender2,291.7595,293.8462,1029.8715,41.1453
90deg,HL7,5,1.8300,2.8700,Fender3,281.0551,283.8583,1009.0964,45.6465
90deg,HL7,5,1.8300,2.8700,Fender4,270.3658,273.8665,988.3113,50.5914
90deg,HL7,5,1.8300,2.8700,Fender5,259.6725,263.8843,967.5328,56.5832
90deg,HL7,5,1.8300,2.8700,Fender6,248.9954,253.9017,946.6804,59.7260
90deg,HL7,6,2.1700,3.1200,Fender1,349.6823,353.5701,1428.9855,127.2066
90deg,HL7,6,2.1700,3.1200,Fender2,337.8817,341.8906,1381.4874,119.1706
90deg,HL7,6,2.1700,3.1200,Fender3,326.0767,330.1959,1333.9760,113.5656
90deg,HL7,6,2.1700,3.1200,Fender4,314.2775,318.4960,1289.1947,105.1183
90deg,HL7,6,2.1700,3.1200,Fender5,302.4851,306.8001,1253.2057,95.3873
90deg,HL7,6,2.1700,3.1200,Fender6,290.7101,295.0941,1217.2407,86.7684
90deg,HL7,7,2.5000,3.3500,Fender1,403.9474,405.4900,1609.0332,66.0350
90deg,HL7,7,2.5000,3.3500,Fender2,389.9734,392.6713,1601.9426,71.5678
90deg,HL7,7,2.5000,3.3500,Fender3,375.9988,379.7781,1606.9595,84.6561
90deg,HL7,7,2.5000,3.3500,Fender4,362.0444,366.8288,1584.3306,90.8154
90deg,HL7,7,2.5000,3.3500,Fender5,348.0914,353.8379,1554.0698,95.4766
90deg,HL7,7,2.5000,3.3500,Fender6,334.1515,340.8112,1511.3593,97.4633
90deg,HL7,8,2.8300,3.5600,Fender1,462.9432,463.3794,2298.7217,297.3207
90deg,HL7,8,2.8300,3.5600,Fender2,446.9404,449.3715,2228.8784,284.4045
90deg,HL7,8,2.8300,3.5600,Fender3,430.9502,435.1730,2149.6433,242.2835
90deg,HL7,8,2.8300,3.5600,Fender4,414.9736,420.8290,2070.4102,218.2371
90deg,HL7,8,2.8300,3.5600,Fender5,399.0126,406.3729,1819.3604,118.1047
90deg,HL7,8,2.8300,3.5600,Fender6,383.0689,391.8153,1621.7451,59.1751
90deg,HL7,9,3.1700,3.7700,Fender1,529.3115,529.6165,2580.4185,340.8218
90deg,HL7,9,3.1700,3.7700,Fender2,511.2186,514.2354,2305.9795,298.9517
90deg,HL7,9,3.1700,3.7700,Fender3,493.1419,498.5773,2299.5693,277.0389
90deg,HL7,9,3.1700,3.7700,Fender4,475.0930,482.6404,2305.3679,271.1956
90deg,HL7,9,3.1700,3.7700,Fender5,457.0542,466.4439,2302.0999,258.3558
90deg,HL7,9,3.1700,3.7700,Fender6,439.0479,450.0088,2298.1973,257.4845
90deg,HL9,1,0.5000,1.7000,Fender1,142.7604,161.1795,213.8951,12.4532
90deg,HL9,1,0.5000,1.7000,Fender2,140.4033,157.7935,208.5395,11.8910
90deg,HL9,1,0.5000,1.7000,Fender3,138.0486,154.4089,203.3438,11.3775
90deg,HL9,1,0.5000,1.7000,Fender4,135.6862,151.0259,198.1633,10.8779
90deg,HL9,1,0.5000,1.7000,Fender5,133.3197,147.6410,192.9927,10.3946
90deg,HL9,1,0.5000,1.7000,Fender6,130.9506,144.2569,187.8378,9.9217
90deg,HL9,2,0.8300,2.1900,Fender1,153.0636,182.8198,347.3449,26.6006
90deg,HL9,2,0.8300,2.1900,Fender2,150.3029,178.4307,336.4342,25.5323
90deg,HL9,2,0.8300,2.1900,Fender3,147.5343,174.0344,325.6290,24.5083
90deg,HL9,2,0.8300,2.1900,Fender4,144.7687,169.6204,314.9256,23.4017
90deg,HL9,2,0.8300,2.1900,Fender5,142.0057,165.2044,304.3206,22.3404
90deg,HL9,2,0.8300,2.1900,Fender6,139.2458,160.7899,293.8219,21.3562
90deg,HL9,3,1.1700,2.5900,Fender1,170.4860,210.3687,498.8303,28.3337
90deg,HL9,3,1.1700,2.5900,Fender2,167.1214,204.7807,477.9134,27.1527
90deg,HL9,3,1.1700,2.5900,Fender3,163.7615,199.1952,459.5477,25.2337
90deg,HL9,3,1.1700,2.5900,Fender4,160.3973,193.6103,444.6111,24.0548
90deg,HL9,3,1.1700,2.5900,Fender5,157.0479,188.0287,429.7048,22.9259
90deg,HL9,3,1.1700,2.5900,Fender6,153.6952,182.4395,414.8326,21.7575
90deg,HL9,4,1.5000,2.9400,Fender1,190.5755,244.3866,836.5549,43.8876
90deg,HL9,4,1.5000,2.9400,Fender2,186.7531,237.2354,808.4717,43.2029
90deg,HL9,4,1.5000,2.9400,Fender3,182.9225,230.0850,782.1716,42.5895
90deg,HL9,4,1.5000,2.9400,Fender4,179.0939,222.9352,756.7321,42.0611
90deg,HL9,4,1.5000,2.9400,Fender5,175.2670,215.7871,731.2585,40.7798
90deg,HL9,4,1.5000,2.9400,Fender6,171.4522,208.6326,705.7665,37.6321
90deg,HL9,5,1.8300,3.2500,Fender1,216.1905,284.1902,1182.2332,85.6948
90deg,HL9,5,1.8300,3.2500,Fender2,211.4241,275.6756,1156.6158,87.1417
90deg,HL9,5,1.8300,3.2500,Fender3,206.6593,267.1665,1131.3274,89.3159
90deg,HL9,5,1.8300,3.2500,Fender4,201.8961,258.6650,1105.5210,91.1401
90deg,HL9,5,1.8300,3.2500,Fender5,197.1349,250.1709,1080.0664,92.3821
90deg,HL9,5,1.8300,3.2500,Fender6,192.3657,241.6831,1054.3152,94.0556
90deg,HL9,6,2.1700,3.5300,Fender1,247.9674,329.8013,1481.8959,122.3933
90deg,HL9,6,2.1700,3.5300,Fender2,242.1239,320.1840,1463.6320,127.7639
90deg,HL9,6,2.1700,3.5300,Fender3,236.2917,310.5588,1440.4144,134.8715
90deg,HL9,6,2.1700,3.5300,Fender4,230.4510,300.9350,1395.1217,128.6857
90deg,HL9,6,2.1700,3.5300,Fender5,224.6217,291.3203,1358.2678,119.3515
90deg,HL9,6,2.1700,3.5300,Fender6,218.7844,281.7116,1321.4255,110.4636
90deg,HL9,7,2.5000,3.8000,Fender1,283.9802,380.3200,1640.7355,70.3641
90deg,HL9,7,2.5000,3.8000,Fender2,277.0892,369.4241,1622.1438,69.6209
90deg,HL9,7,2.5000,3.8000,Fender3,270.1989,358.4527,1603.0358,78.5308
90deg,HL9,7,2.5000,3.8000,Fender4,263.2998,347.4324,1610.4567,96.5020
90deg,HL9,7,2.5000,3.8000,Fender5,256.4117,336.3747,1600.8695,106.7058
90deg,HL9,7,2.5000,3.8000,Fender6,249.5149,325.3097,1587.0131,117.0401
90deg,HL9,8,2.8300,4.0400,Fender1,324.7825,437.1537,2228.9690,281.8767
90deg,HL9,8,2.8300,4.0400,Fender2,316.8647,424.8060,2172.5461,249.7359
90deg,HL9,8,2.8300,4.0400,Fender3,308.9473,412.3522,2115.6790,205.3007
90deg,HL9,8,2.8300,4.0400,Fender4,301.0405,399.7863,1994.7556,168.5079
90deg,HL9,8,2.8300,4.0400,Fender5,293.1345,387.0991,1796.2140,81.5267
90deg,HL9,8,2.8300,4.0400,Fender6,285.2195,374.3582,1652.1742,40.8463
90deg,HL9,9,3.1700,4.2700,Fender1,371.9674,501.9683,2296.3923,119.1754
90deg,HL9,9,3.1700,4.2700,Fender2,363.0143,488.3805,2303.1726,248.2800
90deg,HL9,9,3.1700,4.2700,Fender3,354.0717,474.5167,2338.1501,265.2683
90deg,HL9,9,3.1700,4.2700,Fender4,345.1192,460.3932,2309.1523,268.8486
90deg,HL9,9,3.1700,4.2700,Fender5,336.1672,446.0547,2341.4058,315.5157
90deg,HL9,9,3.1700,4.2700,Fender6,327.2259,431.5741,2338.2480,319.3635
90deg,HL11,1,0.5000,1.8800,Fender1,165.1548,165.7490,225.1567,10.3051
90deg,HL11,1,0.5000,1.8800,Fender2,161.5874,162.1409,219.3072,10.0159
90deg,HL11,1,0.5000,1.8800,Fender3,158.0211,158.5343,213.4696,9.7182
90deg,HL11,1,0.5000,1.8800,Fender4,154.4658,154.9293,207.7652,9.4488
90deg,HL11,1,0.5000,1.8800,Fender5,150.9018,151.3259,202.2034,9.2340
90deg,HL11,1,0.5000,1.8800,Fender6,147.3391,147.7243,196.6594,9.0255
90deg,HL11,2,0.8300,2.4200,Fender1,189.3971,190.2539,333.4678,10.5632
90deg,HL11,2,0.8300,2.4200,Fender2,184.6036,185.4472,323.1971,10.6770
90deg,HL11,2,0.8300,2.4200,Fender3,179.8104,180.6408,312.9232,10.8118
90deg,HL11,2,0.8300,2.4200,Fender4,175.0176,175.8345,302.6530,10.7185
90deg,HL11,2,0.8300,2.4200,Fender5,170.2252,171.0292,292.0348,10.7451
90deg,HL11,2,0.8300,2.4200,Fender6,165.4232,166.2237,278.5396,9.7278
90deg,HL11,3,1.1700,2.8700,Fender1,221.4999,222.3612,579.0436,22.9457
90deg,HL11,3,1.1700,2.8700,Fender2,215.1599,216.1114,560.8588,22.8962
90deg,HL11,3,1.1700,2.8700,Fender3,208.8099,209.8661,539.7743,22.4142
90deg,HL11,3,1.1700,2.8700,Fender4,202.4700,203.6234,516.8672,21.6362
90deg,HL11,3,1.1700,2.8700,Fender5,196.1302,197.3817,496.9243,20.7912
90deg,HL11,3,1.1700,2.8700,Fender6,189.7802,191.1422,477.4743,19.0879
90deg,HL11,4,1.5000,3.2500,Fender1,262.3751,259.2712,982.2838,92.5498
90deg,HL11,4,1.5000,3.2500,Fender2,253.1354,251.5235,965.1374,93.5036
90deg,HL11,4,1.5000,3.2500,Fender3,243.8972,243.7825,947.8633,94.9619
90deg,HL11,4,1.5000,3.2500,Fender4,234.6610,236.0529,930.4579,96.9056
90deg,HL11,4,1.5000,3.2500,Fender5,225.4265,228.3340,898.6638,94.2843
90deg,HL11,4,1.5000,3.2500,Fender6,216.1849,220.6165,862.0329,90.1035
90deg,HL11,5,1.8300,3.5900,Fender1,304.6755,301.0102,1322.4012,126.6077
90deg,HL11,5,1.8300,3.5900,Fender2,293.8368,292.4760,1282.7487,119.8602
90deg,HL11,5,1.8300,3.5900,Fender3,283.0029,283.9482,1243.1418,118.1774
90deg,HL11,5,1.8300,3.5900,Fender4,272.1743,275.4277,1203.5438,116.9288
90deg,HL11,5,1.8300,3.5900,Fender5,261.3515,266.9171,1163.9506,116.3118
90deg,HL11,5,1.8300,3.5900,Fender6,250.5354,258.4211,1124.2771,116.3456
90deg,HL11,6,2.1700,3.9100,Fender1,351.3222,351.6028,1526.9851,121.4197
90deg,HL11,6,2.1700,3.9100,Fender2,339.6701,341.5988,1508.2391,126.4400
90deg,HL11,6,2.1700,3.9100,Fender3,328.0133,331.5813,1489.5031,130.1182
90deg,HL11,6,2.1700,3.9100,Fender4,316.3721,321.5553,1470.7607,135.5598
90deg,HL11,6,2.1700,3.9100,Fender5,304.7276,311.5390,1451.1486,136.8397
90deg,HL11,6,2.1700,3.9100,Fender6,293.0999,301.5344,1400.6176,120.8324
90deg,HL11,7,2.5000,4.2000,Fender1,404.5765,406.3144,1663.3313,56.4326
90deg,HL11,7,2.5000,4.2000,Fender2,391.2055,394.8619,1642.2657,57.4165
90deg,HL11,7,2.5000,4.2000,Fender3,377.8327,383.3016,1649.6570,68.3353
90deg,HL11,7,2.5000,4.2000,Fender4,364.4789,371.6784,1655.9465,65.5580
90deg,HL11,7,2.5000,4.2000,Fender5,351.1351,360.0325,1634.8816,62.5293
90deg,HL11,7,2.5000,4.2000,Fender6,337.7930,348.3672,1613.9750,59.8679
90deg,HL11,8,2.8300,4.4700,Fender1,462.5873,467.2486,2312.8557,299.0247
90deg,HL11,8,2.8300,4.4700,Fender2,447.6887,454.3658,2317.0464,304.9745
90deg,HL11,8,2.8300,4.4700,Fender3,432.8007,441.2670,2284.8533,291.8916
90deg,HL11,8,2.8300,4.4700,Fender4,417.9339,428.0565,2213.1658,251.7693
